,Unnamed: 0,id,time,activityrecognition#1,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,user,android.sensor.game_rotation_vector#mean,android.sensor.game_rotation_vector#min,android.sensor.game_rotation_vector#max,android.sensor.gravity#mean,android.sensor.gravity#min,android.sensor.gravity#max,android.sensor.gravity#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#min,android.sensor.gyroscope_uncalibrated#max,android.sensor.gyroscope_uncalibrated#std,android.sensor.linear_acceleration#mean,android.sensor.linear_acceleration#min,android.sensor.linear_acceleration#max,android.sensor.linear_acceleration#std,android.sensor.magnetic_field#mean,android.sensor.magnetic_field#min,android.sensor.magnetic_field#max,android.sensor.magnetic_field#std,android.sensor.magnetic_field_uncalibrated#mean,android.sensor.magnetic_field_uncalibrated#min,android.sensor.magnetic_field_uncalibrated#max,android.sensor.orientation#mean,android.sensor.orientation#min,android.sensor.orientation#max,android.sensor.orientation#std,android.sensor.rotation_vector#mean,android.sensor.rotation_vector#min,android.sensor.rotation_vector#max,android.sensor.rotation_vector#std,target
2857,2857,12452,6.0,100.0,10.0758540105,5.542928005,15.5968462677,1.30433744391,U10,0.7643548644204444,0.6886495247682222,0.8227022205318888,9.806628073731,9.806626308614,9.806629859664,5.8614023510832e-06,0.5305444908035598,0.145164082422829,1.3593394025019296,0.4118269095306001,0.400370976406367,0.1557334164994334,0.960720762892478,0.3127277541296333,1.374144291011,0.9002977735551797,1.9622061931021983,0.7933476498005196,40.65664672223001,39.10742436152,42.86118356916,1.762776924925,160.66733152525555,158.40302120884445,162.60883617532224,200.49422222069,176.82183479215,218.89715030953,16.80035432630759,0.7518466805562,0.7105881500639,0.8158869174971999,0.0487785161143633,4.0
2859,2859,17737,29.0,100.0,9.86795481898,9.39565186766,10.6634188489,0.319075614772,U12,0.7000066512497,0.6329618764626223,0.7519799013236667,9.806637319444,9.806635542353002,9.806639112911,5.8760561432692e-06,0.5005930043136598,0.141021339254603,1.2513849566921296,0.3656086824486901,0.3866728707875114,0.1554884997661534,0.9220385258267226,0.2922245620556444,1.3935716274797,0.9349800873966996,1.9616665968672984,0.7326888363696196,41.947270786530005,40.02759148655,44.58683986839,1.991359004019,146.8036022566667,144.3502081771778,148.93128424804445,225.45292349675,201.63125671521,242.63237494213,16.532937868092592,0.6989902997144,0.6572955866342,0.7638765228388,0.0494511315822269,2.0
2860,2860,13275,354.0,100.0,10.4704033238,8.55401151507,12.972605174,0.598955882849,U8,0.6662769763006624,0.59101889808595,0.724562099948875,9.806635896021112,9.806633955985555,9.806637840234444,6.500638603763223e-06,0.5416059553343999,0.153958944294259,1.335679261113033,0.3928972337971001,0.4137255469168253,0.1669402935073476,0.9660530892239378,0.3063115079920999,1.5264532921663334,1.0269165460301108,2.1386751678326648,0.8037806055398885,41.853496563288886,39.76480167331111,44.73225175502222,2.162701067858889,147.59602036,144.902755403825,149.8921347373,230.7138198307222,204.51853913756665,249.5641032870333,18.162560830238437,0.6655972706745555,0.6193205882447778,0.7376466987024445,0.0549012709075741,1.0
2862,2862,12067,124.0,100.0,9.73059455846,9.60010702325,9.84338216169,0.0607662971132,U10,0.6555522018914778,0.5900867902859557,0.7070389899270001,9.806632082784445,9.80662952327889,9.80663467087222,7.307012592107222e-06,0.3282307343770665,0.0978704614792592,1.0111804451280777,0.3024616153994767,0.3737259026126892,0.1542277731590423,0.865350305262867,0.2733494798332877,1.1292165181591112,0.623938454416444,1.7904412589463314,0.5946077138650441,42.774812553855554,40.777438111955554,45.445251168400006,2.2202534107313334,159.99061562644445,157.58143671084446,162.04677180537777,205.1188566175,179.59731762014448,223.02001579286667,17.250959331053433,0.7037071263072223,0.6569998395798888,0.7765129111786666,0.0529852561824397,0.0
2864,2864,20585,8.0,100.0,9.97047897814,9.65508497673,10.3563061461,0.206373518576,U11,0.7214840939273667,0.6769063034350666,0.7556163087124443,9.806636360764443,9.806633463272224,9.80663927644111,3.868084638462555e-06,0.2816247514712666,0.0630700451002325,0.948838766399622,0.2514414548112768,0.3118745658810781,0.1095871389536867,0.7691021657155669,0.2507528940949544,0.8363053203918112,0.3526447602881996,1.4756535824613315,0.5309817492846773,41.37362877291111,39.96344380597778,43.14920990218889,2.1147156966514444,148.04242709831112,146.57953827636666,149.16209200926667,211.0784287932778,185.8767163190333,228.61958835442223,16.58514326300299,0.7079471363248888,0.670287632994,0.7706004820277778,0.0453068146523658,1.0
2866,2866,18611,41.0,62.0,9.75669408278,9.18677809381,10.2456935274,0.272916000523,U7,0.6854118480967001,0.6456227207555111,0.7196130444793334,9.806636274753334,9.80663343038,9.80663914094111,3.835571932065445e-06,0.2883097782720887,0.0598989454787603,0.8236555929094441,0.2443691565685545,0.2756936027527114,0.1041854841062534,0.6252363599591225,0.2246143201520543,0.9387373051441444,0.4843500368344218,1.6387927855093316,0.5228225493520774,53.51806499062222,52.343552497022216,54.77657365538889,1.7570751741930002,160.83886471564443,159.36627289692225,162.2108959584889,193.25398077538887,168.9646336495889,212.99220535308888,16.802556767427436,0.6986414696607778,0.6626082209791111,0.7584090261556666,0.0441337015324195,2.0
2867,2867,15227,8.0,100.0,10.0196522134,8.43864484094,11.9456594119,0.514619812611,U12,0.6840435826182555,0.6744461463495112,0.6923388598735555,9.806643333534446,9.806640584961112,9.806646325906666,2.1674496030954443e-06,0.186591452931311,0.0553150495288603,0.416459099511444,0.1005705099584545,0.190469096803378,0.0858014694606834,0.3138528089469002,0.0885497977650654,0.9260455276301444,0.444308933761944,1.739972779593776,0.5138215735674106,50.90786460537778,49.93105824564444,51.90162647154444,1.482106289418778,139.41371029343333,137.83261370043334,140.89175228233333,183.27844588927775,178.9657585112667,190.03135666675556,3.5469922776129903,0.7516177930392223,0.7330042126544445,0.7731172765637777,0.0164985401273862,3.0
2868,2868,18457,60.0,100.0,9.87053865759,8.85978603889,10.8004701857,0.492570430576,U7,0.6696615195461444,0.6594818231659555,0.678665868756,9.80664204039,9.806639349506668,9.806644981714443,2.2858669817846667e-06,0.3791188899638554,0.2507490971066525,0.6050913576750663,0.1157617734733212,0.2413925606364003,0.0821361161295278,0.8055625018219447,0.175250967671521,0.8351108271451443,0.4226480557020551,1.5454993508387762,0.4462313547612218,54.42982531056666,53.78935862494444,54.98905538523333,1.4647988536210004,144.66891406954446,143.18122722754444,146.05354630744444,157.86692939438888,154.00230703426666,164.3761481493111,3.297279918047101,0.811186245426,0.7936318114277778,0.8319122220074444,0.0167337637018262,2.0
2870,2870,20917,178.0,100.0,9.95227769495,8.98165122249,11.7145966229,0.682362342013,U11,0.772159911289,0.7621898785205999,0.780953551204,9.806642103983,9.80663965593,9.806644769959,2.4607138291974e-06,0.3528630714539629,0.2276086357620343,0.5668963506594197,0.112925787520268,0.2234161917268802,0.078230886537947,0.7337632225318201,0.1599954012452309,0.82225062820786,0.4778309634312496,1.4428803864724784,0.3893139594118036,50.61778168637,49.99533169159,51.04861256726,1.2658266594655,144.36615739592995,143.16818114261,145.51633039288998,153.08259924845,148.85719804204,160.58549570008,3.814028851113192,0.8362788546954001,0.8183207546923998,0.8569976731846,0.0171981724565806,1.0
2872,2872,16837,6.0,100.0,9.82287975359,9.78569496736,9.84804679166,0.0197727519968,U12,0.8267433906807,0.8183316354175,0.8352261986010999,9.806645322259,9.806643407315,9.806647425857,1.6990246708029e-06,0.3682147292170079,0.227101451964057,0.6489090221362397,0.1368968981497544,0.2287424790351302,0.073518724522507,0.8079586361231701,0.1816824096221089,0.81740311045439,0.4687744499873026,1.4284000674380584,0.3723744558218136,45.48604818512,44.81378643303,45.99112965677,1.15168896254935,119.08000910310002,117.70492216878002,120.44556969888,164.739258205,155.06740914742,180.936400553,11.366350543402692,0.8754034247551999,0.8630963655843,0.8876819194710001,0.0106482383077895,0.0
2874,2874,10439,10.0,100.0,9.66170019587,3.70702852404,16.9434709934,3.14143226988,U10,0.7794742784124,0.7638633979867,0.80234826875,9.806636356397998,9.806634720951,9.806638225709,6.0838772815348e-06,0.3878610953816179,0.228510729521242,0.6806581015285497,0.1484902525300444,0.2560745023809802,0.089655000147797,0.8516356945498403,0.1963967305247389,1.05844159098696,0.6424623195002226,1.7362638257765586,0.4591309986776436,45.29020720977,43.24083733458,46.45930490286,1.43139856069125,138.03031209379,135.71796440115,139.93581209109,160.92898394684002,150.17126965311,177.43950576885,11.77319738510764,0.8502495966663,0.834806202025,0.8656447327332,0.0150606675634646,1.0
2876,2876,9948,14.0,58.0,9.55983508208,7.49511876409,13.052402856,1.47461931367,U13,0.7736466162655,0.7606438976952001,0.7937344046140999,9.806635380166,9.806633438897,9.806637402239,6.343852718358601e-06,0.2706183051006279,0.190880417852462,0.4381093624657197,0.0873663402117944,0.1570512769276402,0.039747738322637,0.7249826627920403,0.1508686892287289,0.70511532727566,0.5002016160852226,1.0653271618912583,0.2750820371918836,44.63758521199,42.56387308991,45.86888447659,1.4840353411567502,126.48914214778,125.04935670694,127.59859599188,161.10811997644,151.03152541270998,175.13934430905002,10.77212212754424,0.8342682987707001,0.8233975618645001,0.846911590212,0.0123317792512117,1.0
2880,2880,18343,92.0,85.0,9.82369155714,8.37631386788,11.3062013133,0.494794528533,U7,0.7930091346755,0.7798855718317,0.8134151688247,9.806638269402,9.806637599178,9.80663883547,5.5042284259557e-06,0.2199260105516949,0.049711131927719,0.5745285734560797,0.1436161543588215,0.2581322751832502,0.1007501665737,0.5960097151948703,0.1740489131543869,1.15661428128123,0.7961992658084527,1.6919342542761786,0.5156810502439496,49.38414516039,46.75147460838,51.45757436918,1.81551132398605,135.84323629106,134.10286264916,137.27499703318,187.67459832074,177.81650330931,199.38786348205,11.304701982778145,0.8251496913397001,0.8166130719818,0.8311876803468001,0.008029018905122,3.0
2883,2883,18380,129.0,77.0,9.81999295711,8.14953795888,13.647057967,0.673967470611,U7,0.7686083304997999,0.7556165378881999,0.7885396047565,9.806637713357,9.806636966868002,9.806638289642,5.5734391814265e-06,0.4102572362134499,0.097128272012868,1.1237231519508395,0.293310612175116,0.4745183793350003,0.1645892933889201,0.9545491976610604,0.3168204079921599,1.6526899568345002,1.2266340307429997,2.1760768023732986,0.5865496504274196,58.84310406662,57.53465204383999,60.32871279126999,1.26078831761,155.39412642309,154.44577474988998,156.40931726268997,196.43118938206004,191.72603142809,200.41981629179,4.668475113501091,0.7614850692239999,0.7521624466732,0.7696158411011,0.0087591547604418,3.0
2885,2885,16028,32.0,100.0,9.835607107,9.79575167869,9.88219108372,0.0162228855911,U12,0.7753962976800001,0.7699914582811,0.7805344716106,9.806647516660998,9.806646651622,9.806648219323,8.723533907652999e-07,0.4061716023800089,0.101132346366018,1.115512559188964,0.2888294300820787,0.4588901173396403,0.1561872035294801,0.9184392242268702,0.3089762068908352,1.64162475882916,1.1466694384528444,2.3358415525837586,0.7080291154744895,54.95009844927,53.61351056459,56.43542365369999,1.1448608819968,135.31238244988998,134.40048743262,136.29308851614002,205.20366364252,202.0605766044,208.56406635034,3.894087236069992,0.8022628582067,0.7961397842047,0.8070835841241,0.0038958661676717,0.0
2886,2886,21136,18.0,46.0,9.76987345042,7.99289948023,12.2418563948,0.823625114603,U6,0.7800521359073334,0.7746243207553333,0.7854018354544444,9.806648439183332,9.806647863531111,9.80664898347,6.325789555758888e-07,0.4383635715418987,0.1093655646874756,1.2020376186018489,0.3115527509125875,0.4887387977506003,0.1670702405422667,0.9737839250465226,0.3321167063327058,1.716243969089733,1.1662936131160495,2.4875959621503982,0.7318858920259884,52.98677213776667,51.54103840983333,54.5977695543,1.2163986547032222,141.79725947055556,140.7840427847,142.88693287750002,192.6948319812444,189.47389218522224,196.26005092160003,4.201724880453323,0.8261702151228889,0.819792703007,0.8311006738115555,0.0037264217625996,3.0
2888,2888,17487,4.0,100.0,9.7486496484,9.18663682471,10.4046958481,0.372856506475,U12,0.7760256008203333,0.7692976935022222,0.7814696846338889,9.806648414723334,9.806647841382222,9.806648899954446,6.268416685646666e-07,0.4584894278600321,0.1191739477573434,1.2569004579122929,0.3284118260295897,0.4238991698364447,0.1277116344222223,0.8270187728675115,0.294601733062358,1.8069152664460668,1.143289059040494,2.607188303050954,0.8238639629152551,50.91347202971111,49.47081010252222,52.02884736341111,1.260122926949889,131.8695841939222,130.10751285861113,133.7031825893222,194.9366537528889,189.35107924011112,230.58746873604443,9.525345022172878,0.7516044293565556,0.7413969710651112,0.7592784194186666,0.0071954489330629,2.0
2891,2891,20642,58.0,100.0,9.6280416665,8.39480700006,10.42688115,0.562137978079,U11,0.8337400637435555,0.8271032405047777,0.8395679902824444,9.806649007086667,9.80664843233,9.806649506906666,4.355458320367778e-07,0.327791379168221,0.0692533146646445,0.865499047675493,0.2454282298458164,0.2587235010511448,0.0589640005897678,0.5976299784216114,0.2452918871546247,1.3524831358009,0.8027957832378275,2.074654129755398,0.8952006063524885,44.812112410977775,43.72002715525556,45.54061266077778,0.9362538174371446,121.13292191937778,119.7252339567778,122.59115934874444,192.9483907835556,188.32299796844444,227.33647628604444,8.262224797822977,0.7910198183205555,0.7825695573267778,0.7969594342987778,0.0063666473864258,1.0
2892,2892,15619,32.0,100.0,9.62480408367,5.34074718984,14.5716076653,1.41170287688,U12,0.8130842399205556,0.8066385780235555,0.8188152396276667,9.806648964008888,9.806648394102222,9.806649478014442,4.596279123902222e-07,0.3325614524514099,0.0735653255321067,0.8715769024816484,0.2471413403437164,0.2654631461982559,0.0593329907403012,0.6218896147426114,0.2515654686189691,1.3268459180451222,0.7986420202391608,2.0275334572426207,0.8648184132684885,40.20027694451111,39.214437144844446,40.786925565766666,0.8760666113745891,110.55942420828887,109.17777542796664,111.99954753482224,202.36171154897775,197.70785015366667,236.64542123044444,8.101519014802756,0.8496213070884444,0.8417961540156667,0.8543743814758888,0.0069604259236158,1.0
2893,2893,15714,127.0,100.0,9.77435527665,8.82698652415,10.1833892645,0.291557807,U12,0.7940500427507778,0.7786125671763333,0.8087728561353332,9.806649627574444,9.806649142868888,9.806650056378889,3.4000587241485e-07,0.2822541673288209,0.0756328555052623,0.6983627301374263,0.1696572216418497,0.2146319171384781,0.0622621820227789,0.4617405838748336,0.1519086070499025,1.249429526636789,0.7212256288308274,1.9501170658342877,0.9945939294300218,38.7350424215,37.74920262183333,39.32169104275556,0.8545888220885891,99.7270030156889,98.34535423536666,101.16712634222222,178.31779638720002,173.1451013990778,213.15748708077777,8.449650672175533,0.8575403261357778,0.8497151730629999,0.8622934005232222,0.0091887223051631,1.0
2894,2894,15354,38.0,67.0,9.79208491338,9.48030880913,10.110207316,0.186746157242,U12,0.796281516284,0.7806697110022223,0.8111395857981111,9.806649057947777,9.806648149721113,9.806649860765551,5.110514025856277e-07,0.2586253104088543,0.0663716590486956,0.656294311985693,0.1584571751067464,0.1951223910956225,0.0509164099054056,0.4357775113205224,0.1390786490862691,0.9540625300949002,0.5542357207999163,1.4091197458223983,0.7664931910492552,38.53051582711111,37.57288448516667,39.06165761653333,0.7809081117561446,88.21675336834444,86.77404885632222,89.73418656401111,185.1588579587556,179.7931656346333,220.17613124822225,8.546541716234978,0.8498409528716667,0.8416745478076666,0.8550123931147778,0.0093489017801543,3.0
2899,2899,21172,54.0,46.0,9.82409950112,8.25657917713,11.2294496639,0.477855247717,U6,0.8289231081921111,0.8170681648683333,0.8410504444561111,9.806649108795556,9.806648284184444,9.8066498874,4.905929938695167e-07,0.1582314747051454,0.0488318131157312,0.5222023966831661,0.1278478431386834,0.1732509675818447,0.0674812383504723,0.3088472133998225,0.0999516735367276,0.6303084611033889,0.512862384876374,0.7534365141767871,0.6408083253611206,54.34901916312222,53.6232705441889,55.153347741500006,0.6277157029690335,112.51103309364446,111.96902335071113,113.11015330057778,205.21525895431117,203.1064466598778,207.2377946266,2.953198422915867,0.7877643553632221,0.7784672396551112,0.7983749404433333,0.0113332510480234,3.0
2900,2900,14502,64.0,100.0,12.6506036401,6.23544616152,17.7128532537,2.92936097344,U2,0.8155407055313333,0.7902655624417778,0.8406185028956666,9.806649061404446,9.806648271347775,9.806649818184445,4.783783741701834e-07,0.2876781678245899,0.0701157327205756,1.0447854892998327,0.2714118003881278,0.2783679720796225,0.1240239003651612,0.4917786402149335,0.1741287756938388,1.114473884924389,0.874033017536263,1.4278937482611205,0.5567373547088985,54.59153694881112,53.71857024491111,55.59374579437778,0.9425917485827002,107.79565608591112,107.1379273869222,108.411540446,190.47738224086663,187.83648538865555,193.03200247093332,3.698275873065434,0.788393982714,0.778867409514111,0.7991324246265555,0.0116197921635278,4.0
2901,2901,12663,76.0,8.0,10.5521174257,9.61979831178,11.4247088404,0.633242078594,U9,0.792494908726375,0.764060372750625,0.82070743076125,9.806649449918888,9.806648646602222,9.80665021531111,4.5635455674596126e-07,0.2961592937984454,0.0734539387151312,1.0590729972381103,0.27329642725665,0.3076127010274253,0.1385040814870801,0.5310391054256752,0.1913336551048811,1.1079173530380555,0.8741336710594851,1.4146800309652316,0.5707662008566985,68.09595416638889,66.80472029756667,69.39206958581111,1.1846809921183334,112.4046012621375,111.697222170975,113.064905472025,187.8755964753111,185.0134575168778,190.8887348991556,4.036886980510989,0.7781152953364444,0.7682288172025555,0.7892613380933333,0.0118128870574256,2.0
2903,2903,14850,23.0,100.0,9.9708088297,8.58220934562,10.9709234058,0.827024176577,U2,0.88122813652875,0.862978978907,0.8992964528934999,9.806649556004444,9.80664874919111,9.806650306928889,4.6023869504911126e-07,0.3265401777501899,0.0699762232427934,1.1559336429837774,0.3034957786802834,0.3359720991639878,0.1631660484065551,0.5656773294937628,0.2021706394718686,1.1323540189189445,0.8948113771490408,1.4617913878665647,0.4742271357590318,70.62721212052222,69.22679273531111,72.03641068611111,1.5175955125445555,121.3747157643,119.908683584675,122.7847573484,202.1501229049778,197.5831578903556,207.06570610326668,7.014958810391324,0.7710744339957778,0.7608361940648889,0.782607262784,0.0086775374451567,4.0
2904,2904,18374,123.0,77.0,9.76527554384,9.7094258274,9.84059102431,0.0239145595478,U7,0.8302810197993751,0.8122083142450001,0.848216181489375,9.806649411525555,9.806649064568887,9.80664974306889,5.193319899413334e-07,0.3252077389725655,0.0698926307539045,1.1519625123209218,0.3032370088473368,0.3376326058606003,0.1666755404553751,0.5635648674973879,0.2012028300864074,1.1174321553364,0.8981276769245407,1.4226398671472316,0.4709185248869874,71.74395579296667,70.28286552807778,73.20756018063334,1.6480321155105555,136.0783230415625,134.68097856010002,137.4013910228875,208.7517575870889,204.38704787902225,213.48050021893332,6.922913913935767,0.7411629774713333,0.7313254752339999,0.7522432670816666,0.0085370257299521,3.0
2905,2905,14470,32.0,100.0,9.4035995155,4.78057061406,13.5778311976,3.17795634666,U2,0.8392451949277501,0.821245507083,0.85727039546275,9.80664943288889,9.806649011156669,9.806649822721113,5.715178465813333e-07,0.313982061699121,0.0520212074055712,0.9524361009454776,0.2567565915491145,0.3237465842184753,0.1606464978115001,0.5852828268311377,0.1932197168781574,1.320791437768622,1.1681037290356515,1.5593823799005648,0.3949111461494318,71.73026011802222,70.38963617579999,73.0182668192,1.5667850495361113,123.55586151856252,122.1585170371,124.87892949988748,217.20258288464444,212.36848299024444,222.40071570293333,7.5867318815691,0.7618248629253334,0.7566475077838889,0.7669616061844444,0.0044608754790165,4.0
2906,2906,17361,61.0,65.0,9.72469301088,8.77557690734,10.9267240628,0.26823458633,U12,0.7616720898630001,0.743682591751375,0.779636099997125,9.80664943165889,9.806648937258888,9.80664988968,5.891095571034444e-07,0.3126884844384721,0.0514920947818834,0.9536492921758996,0.2564160373967801,0.3182188335902503,0.1567840489205626,0.5843324191292878,0.1921336529517936,1.3400873858144,1.154800641931024,1.686760446711009,0.4103757622827652,79.9462281412,78.05695795027776,82.17393237581112,1.9198974721094448,121.5268628383125,119.469835762975,124.0491751857625,184.9153215145111,180.06784622865555,190.12918988457776,6.649494240464445,0.7802136958794444,0.7766693555653332,0.7832918409658889,0.0030534080728934,2.0
2907,2907,18397,146.0,77.0,9.88594492732,6.84068522592,13.7775297542,0.941486984159,U7,0.6977334532974999,0.6758476709055,0.71920946805,9.806647609406667,9.806647150613331,9.80664802273889,6.792228463906667e-07,0.3627040801177266,0.0935393612125401,1.0113706135305995,0.2680429554367156,0.3529728436352128,0.1928394805067751,0.6182114824563754,0.2803388185935874,1.6303464091943445,1.298985030935405,2.123403621399887,0.6177518771997441,80.01358441833332,78.1388298451,82.22256948260001,1.9204380601421112,123.8526501958125,121.646129871475,126.54473089238748,153.64950733885556,148.80271256977778,158.86269519214446,6.678957515317334,0.7543055478894445,0.7507808505165555,0.7573545160574445,0.0096073564934911,3.0
2908,2908,13152,231.0,100.0,9.65201049819,8.64170966881,10.4978430642,0.360496500223,U8,0.6896317023438571,0.6655002424568571,0.713508452384857,9.8066472768375,9.80664687172375,9.8066476363925,7.0592935172125e-07,0.3965325688053924,0.1038204232597576,1.0976409100177995,0.2924343845228551,0.3909113551657004,0.2157723964152573,0.6742042877574289,0.3117117266370284,1.6804665411186377,1.307684990577331,2.2351559048498726,0.5677726278872122,69.45253251312499,67.5742827653625,71.7060117568,1.9841680230823755,114.08467060435714,111.67722764854284,117.09068498244284,161.6184113143625,156.34216855435,167.3472358433625,7.353752276710751,0.771613235642875,0.769697840284875,0.7735844598120001,0.0095202125841525,1.0
2909,2909,15379,63.0,54.0,9.78706451178,9.47053833843,10.152282449,0.172022331315,U12,0.67778111781,0.656378177722375,0.699434425749375,9.806646973915557,9.806646095084444,9.806647754591111,8.485383275411109e-07,0.3542086878429488,0.0927115835301712,0.9812299881474886,0.2608493007453779,0.3447632182495254,0.1897702521308988,0.5969154268475377,0.2737155982688773,1.5151177857441225,1.164872553145794,2.0533538663016646,0.5161805713650774,66.55214056605554,64.8368380253,68.60957840242222,1.7831376739554448,105.0334562350625,102.899544136425,107.691192993925,157.75727727376668,152.31679271053335,163.11005887021113,6.874533642960667,0.7834692282085556,0.7775528218751111,0.786618755349,0.0103940388741133,3.0
2910,2910,21146,28.0,46.0,9.70724567452,6.61976975283,11.1860589288,0.497155123304,U6,0.6568265313374286,0.6506329442128571,0.6633062531497143,9.8066466466725,9.80664571627,9.8066474662625,9.107877737576248e-07,0.2044955072608173,0.0748295530424426,0.3707177874596745,0.0977786095823001,0.2186957938837432,0.1354223070583129,0.3588374243057575,0.1830911635030027,1.1029180491146375,0.8472613024977683,1.494355353195623,0.3926773379707121,69.63725815595,68.0219766359875,71.6374418834625,1.5613532844748752,107.09215346644284,105.02137053650002,109.76159315094286,153.4546965703625,147.932746564225,158.8779807388625,6.887309000649502,0.7584692195393751,0.7523074604032499,0.7615762236047501,0.0112253853958775,3.0
2911,2911,21177,59.0,46.0,9.7906478566,7.62901299494,11.8552589006,0.419181199379,U6,0.6568265313374286,0.6506329442128571,0.6633062531497143,9.806646128902855,9.806645082634288,9.806647054504284,1.0259174707111429e-06,0.2181961130739341,0.0792667997373058,0.396293122571628,0.1067543354972144,0.2186957938837432,0.1354223070583129,0.3588374243057575,0.1830911635030027,1.1972265150098715,0.905047376019164,1.6445834339595693,0.4186324216278138,57.98299271565713,56.68018552355714,59.88597558381428,1.467875890881286,107.09215346644284,105.02137053650002,109.76159315094286,157.7569523537,152.04348541425716,162.97449875284286,7.212766421402287,0.7443264266230001,0.7377471510968572,0.7473532301835715,0.0123327653811514,3.0
2912,2912,17813,30.0,49.0,13.7877613282,2.55278517294,59.9567560068,8.3456666335,U12,0.6445421843285715,0.5536759283072857,0.6677493915662858,9.806643492174286,9.80663819458143,9.806646739317143,2.2195890676692853e-06,0.5796975444958198,0.1489617796607543,1.5372134147867709,0.2666461978224573,0.5784225688299289,0.2031373706694558,1.5087950961872287,0.3434580589871313,2.577829081311014,1.0644566167217353,9.331197890537856,1.4182638761646709,59.5642382152,57.96042141488572,61.80722498122857,1.5683169207114287,99.85868640915714,96.26401039305712,104.33619643891429,183.16450287455717,145.25550417505715,201.78887993398573,11.597034477407858,0.7460163117131428,0.6817745504721427,0.7757118687428572,0.0265733164901228,4.0
2913,2913,19466,50.0,75.0,9.31596764088,8.59132822008,9.7374149736,0.271578715326,U3,0.679673825379,0.5887971757654286,0.7028874102455714,9.806643663012858,9.806638280711429,9.806646994865714,2.289609811561857e-06,0.5251412807277912,0.145475728205383,1.4079093206514852,0.2278970155043429,0.521270698152729,0.1683654700246572,1.403781239846643,0.3130426507879956,2.568727246928586,1.0837357596321635,9.26939485299657,1.4405008772598138,60.62249386278571,58.870916958142864,63.0079173082,1.2636733695654283,100.3258624730857,97.57968465220002,103.95487430761428,181.7778287459857,146.8476300214857,197.42340583041428,7.384375153167001,0.7735535462107144,0.7091660135648572,0.8033149559608572,0.0265533338143971,3.0
2917,2917,20457,61.0,69.0,9.8755558771,9.32791430893,10.3596073823,0.328323820012,U11,0.7809465093455714,0.694921614916,0.7996659323121429,9.80664564896,9.806640370144285,9.806648892052856,1.7713845925824282e-06,0.3985668382457869,0.0809045402201029,1.2348291575267998,0.1834331078492301,0.3997206060583004,0.0890526891161144,1.2128674879557289,0.1775819307301785,1.7902103731075716,0.5065629770949938,8.20619316253094,1.2163594569084135,52.72015381898572,51.39330818288572,54.109591498214286,1.1800510123720005,106.57364023171428,104.87390737514286,108.54542355365716,189.65860947322852,155.537816613,204.21560475837143,5.693515477450217,0.7199891555897143,0.6462357684752857,0.7554066379252856,0.024445764836202,1.0
2918,2918,19676,17.0,80.0,11.4828438984,4.24903013013,19.7109120866,4.88661467788,U3,0.80785357930075,0.732581796674875,0.8242330743965,9.80664629932375,9.80664168036,9.80664913703,1.6507698600466248e-06,0.5215700973863135,0.1263132073455901,1.3553635654746996,0.2252105381377013,0.4946238816385128,0.1267642452849751,1.3957255944075126,0.2521712139947812,2.3634312397341253,0.7321976770968696,8.489859215852073,1.574571322479862,47.448677796175005,45.84465352986875,48.9304129945,1.2431486030117502,104.9310887239625,103.3414364386125,106.711303319875,179.99705915319998,147.9016183225875,195.79104143895,7.30446110973144,0.71636094927275,0.6502453650794999,0.7484115135387499,0.0227858321333767,4.0
2919,2919,17870,13.0,100.0,12.2973441884,1.09277736973,50.2754213459,7.67945392265,U12,0.83906966512325,0.7033989866825,0.8741181488422499,9.806644864145,9.80663767920125,9.806649018575,2.3551723822066247e-06,0.7993401366908887,0.1757341596152801,1.9641343309815744,0.3269459761478813,0.7715422824702254,0.1756722668161763,2.0044007543564755,0.3539219742733037,3.3784472905906253,0.8073139984768072,13.787888684462573,2.333527527185112,46.1290355913125,44.09228517743125,48.383479118625,1.4891091364167504,109.14494052015,106.18140905865,112.3742877071625,192.5835359077,146.4070305652125,223.65270819095,12.851221607048938,0.726612745871875,0.6329306730633749,0.762049799870875,0.0266800391699518,4.0
2920,2920,15241,10.0,100.0,9.7861740729,9.25038359235,10.2079630011,0.154738001786,U12,0.7869173147745555,0.6652522683705555,0.8201892179547777,9.80664537535889,9.806638796186666,9.806649254811113,2.156273884584333e-06,0.7128188206504343,0.1563265046024712,1.7547522650947438,0.2919668932813834,0.6883607585950448,0.1564177931517145,1.7910102011194775,0.3159097356229922,3.0218113575114445,0.7191659462878841,12.319912710283395,2.085185831598355,46.01783394018889,43.996870356116666,48.15127348485555,1.4165491321136667,103.56928638026666,100.83766275525556,106.60605961365556,210.6466894157333,169.09678885941108,238.8356995196222,11.719717815969055,0.6668192493914444,0.5824340342151111,0.7006100307046667,0.024586310620576,3.0
